step,loss,embedding_grad_l1_norm,embedding_grad_l2_norm,output_proj_grad_l1_norm,output_proj_grad_l2_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean
322,0.0,174.30140686035156,0.069738008081913,357.21356201171875,0.3799121081829071,-1.5118115093137874e-15,2.7675910472873752e-14,1.038917343976209e-05,3.4673323625611374e-06
323,0.0,153.15431213378906,0.059719547629356384,341.12060546875,0.25962916016578674,2.632442874794805e-16,-5.422153933389842e-15,9.128708370553795e-06,3.3111243737948826e-06
324,0.0,147.61834716796875,0.05715397745370865,314.3593444824219,0.18993650376796722,-1.448494102440634e-16,4.505937452586178e-15,8.798739145277068e-06,3.0513631372741656e-06
325,0.0,144.1826934814453,0.057343389838933945,319.97406005859375,0.26543545722961426,1.481020167615199e-15,-4.9859044369830914e-15,8.593958227720577e-06,3.1058630156621803e-06
326,0.0,142.03746032714844,0.05507528781890869,321.92010498046875,0.26095712184906006,4.1494585545365226e-15,1.1315375923032743e-14,8.466092367598321e-06,3.1247525384969776e-06
327,0.0,141.92697143554688,0.0553751178085804,303.78424072265625,0.2735028564929962,-1.0672886185947306e-15,-1.1352242185029039e-14,8.459506716462784e-06,2.9487148367479676e-06
328,0.0,150.7467498779297,0.06260126084089279,433.64239501953125,0.603096604347229,-8.673617379884035e-19,6.841134782146e-14,8.985206477518659e-06,4.20919695898192e-06
329,0.0,156.74452209472656,0.06352027505636215,334.19659423828125,0.26493653655052185,-6.071532165918825e-18,-9.476869735193603e-15,9.342701559944544e-06,3.243915671191644e-06
330,0.0,142.48301696777344,0.056394312530756,302.37451171875,0.2783263921737671,2.8449465006019636e-16,-6.375378130691993e-15,8.49264961289009e-06,2.935031034212443e-06
331,0.0,156.48724365234375,0.06173451989889145,336.8033447265625,0.2920684218406677,-4.588343593958655e-16,3.3881859991258256e-14,9.32736656977795e-06,3.2692182685423177e-06
332,0.0,150.74737548828125,0.0582871288061142,299.0596008300781,0.231364905834198,-4.475586568020162e-16,-1.5166833040132152e-14,8.985243766801432e-06,2.9028544759057695e-06
333,0.0,137.48828125,0.05467657372355461,363.139404296875,0.37599799036979675,-6.626643678231403e-16,-6.341689936313795e-15,8.19494016468525e-06,3.524852218106389e-06
334,0.0,146.0066680908203,0.056059639900922775,305.1513671875,0.23524072766304016,2.42861286636753e-17,-1.428034974511772e-15,8.702675586391706e-06,2.961985046567861e-06
335,0.0,146.12835693359375,0.05560342222452164,316.4634094238281,0.2211865335702896,-2.98806118737005e-16,-1.6776939334843012e-14,8.709928806638345e-06,3.071786522923503e-06
336,0.0,152.5369873046875,0.06188586726784706,391.23248291015625,0.6275193691253662,-9.52363188311267e-16,-1.2747931406504893e-14,9.091912943404168e-06,3.797540784944431e-06
337,0.0,156.88656616210938,0.06262879073619843,355.09454345703125,0.3535427451133728,1.85268467234323e-15,-1.4415101463839328e-14,9.351168046123348e-06,3.446763912506867e-06
338,0.0,164.13409423828125,0.06735566258430481,318.3624267578125,0.2743902802467346,7.164407955784213e-16,2.79442860859477e-14,9.783154382603243e-06,3.0902194794180105e-06
339,0.0,147.24673461914062,0.0581372007727623,298.77642822265625,0.24839849770069122,8.432924497592253e-16,-1.299208103025442e-14,8.77658931131009e-06,2.9001059829170117e-06
340,0.0,154.27037048339844,0.059483300894498825,313.43798828125,0.20857541263103485,1.2429293705373823e-15,-1.6822845132452406e-14,9.19523063203087e-06,3.042419848497957e-06
341,0.0,147.6494598388672,0.057481538504362106,333.3533630371094,0.20371118187904358,1.0976462794243247e-15,-2.7605851954289875e-15,8.800593604973983e-06,3.2357306736230385e-06
342,0.0,173.9846649169922,0.06779269874095917,458.69061279296875,0.8650811314582825,1.07032438467769e-15,-4.294557415983552e-15,1.0370294148742687e-05,4.452330358617473e-06
343,0.0,147.21405029296875,0.06035482510924339,318.7044677734375,0.28050488233566284,1.6176296413483726e-16,-1.68570279940718e-14,8.774641173658893e-06,3.0935395898268325e-06
344,0.0,133.79347229003906,0.05189965292811394,291.7101135253906,0.24972835183143616,4.180683577104105e-16,-2.8211812972008497e-15,7.974712389113847e-06,2.8315159852354554e-06
345,0.0,147.81344604492188,0.05733414739370346,323.8360900878906,0.23096482455730438,-1.8865117801247777e-16,3.754983452538933e-15,8.810367944533937e-06,3.1433503409061814e-06
346,0.0,145.89010620117188,0.05633634328842163,329.0220947265625,0.243521049618721,1.8457457784393227e-15,2.2404187473333906e-14,8.695727956364863e-06,3.193688826286234e-06
347,0.0,130.12908935546875,0.05012693256139755,384.46282958984375,0.47726860642433167,3.877106968808164e-16,-6.341124965337976e-15,7.75629814597778e-06,3.7318302474886877e-06
348,0.0,135.1512908935547,0.05381806567311287,397.98944091796875,0.6076164245605469,-2.992397996059992e-16,1.6279555828391246e-13,8.055644684645813e-06,3.8631278584944084e-06
349,0.0,140.27932739257812,0.054898377507925034,312.5682678222656,0.3099219799041748,7.034303695085953e-16,-2.0456070986955323e-14,8.361299478565343e-06,3.0339779186761007e-06
350,0.0,147.58401489257812,0.058740559965372086,412.5255126953125,0.31355246901512146,7.645793720367777e-16,-3.005130934136298e-14,8.796692782198079e-06,4.004223683296004e-06
351,0.0,144.72506713867188,0.05624079704284668,348.951171875,0.3779959976673126,-4.119968255444917e-16,1.4493424906406038e-13,8.626286216895096e-06,3.3871324376377743e-06
352,0.0,149.80577087402344,0.05895021930336952,323.04638671875,0.25495049357414246,6.587612400021925e-16,5.744556695971457e-15,8.929119758249726e-06,3.1356848921859637e-06
353,0.0,144.606689453125,0.05665586143732071,300.8896484375,0.23417405784130096,9.059593353288875e-16,9.483225870429799e-15,8.619230356998742e-06,2.920618044299772e-06
354,0.0,144.60214233398438,0.05519559234380722,376.7972717285156,0.48497164249420166,1.2333883914195098e-15,-2.758847803799227e-14,8.618959327577613e-06,3.657423803815618e-06
355,0.0,141.22052001953125,0.054566655308008194,308.09991455078125,0.3234865665435791,-1.3877787807814457e-17,3.4712125921321658e-15,8.4173989307601e-06,2.990605253216927e-06
356,0.0,158.48760986328125,0.07056272774934769,373.25531005859375,0.41099628806114197,1.240327285323417e-16,1.1831785652952325e-14,9.446597687201574e-06,3.6230433124728734e-06
357,0.0,141.5628204345703,0.05547289550304413,300.70977783203125,0.24933183193206787,8.539176310495833e-16,8.182245096852343e-15,8.437801625404973e-06,2.918872269219719e-06
358,0.0,145.64874267578125,0.0574023500084877,297.60498046875,0.22657090425491333,8.283304597789254e-16,-1.1131186067553454e-15,8.681341569172218e-06,2.8887350254080957e-06
359,0.0,141.29637145996094,0.054392702877521515,314.2845458984375,0.22330842912197113,2.181414771040835e-16,-1.0306570694281186e-14,8.421920028922614e-06,3.0506371331284754e-06
360,0.0,144.29742431640625,0.05686693638563156,287.95672607421875,0.1938154548406601,-1.9112315896574472e-15,-4.0502659142153605e-15,8.600796718383208e-06,2.79508321909816e-06
361,0.0,151.3008575439453,0.059168096631765366,314.6667175292969,0.27697381377220154,5.559788740505667e-16,7.487437522746797e-15,9.018233868118841e-06,3.0543467346433317e-06
362,0.0,145.87367248535156,0.0566636361181736,310.3369140625,0.2825670838356018,-8.461113754076877e-16,3.602433665771381e-15,8.694748430571053e-06,3.0123189844744047e-06
363,0.0,146.54051208496094,0.05682156980037689,334.9881591796875,0.28131088614463806,-6.661338147750939e-16,-2.645678442222011e-14,8.734495168027934e-06,3.2515990824322216e-06
364,0.0,152.49900817871094,0.057197827845811844,399.3292236328125,0.47896474599838257,-1.925543058334256e-15,1.652544339434195e-14,9.089649211091455e-06,3.8761327232350595e-06
365,0.0,150.15118408203125,0.058768805116415024,319.67236328125,0.310200572013855,1.0139458717084437e-15,-6.207926307994939e-17,8.94970798981376e-06,3.102934670096147e-06
366,0.0,152.9420166015625,0.06081466004252434,318.8975524902344,0.24463099241256714,1.526122977990596e-15,-8.48134090085731e-15,9.116054570768028e-06,3.095413831033511e-06
367,0.0,152.41062927246094,0.05940186232328415,318.4569396972656,0.2570386528968811,-3.165870343657673e-17,-5.097562014156048e-15,9.084381417778786e-06,3.091136932198424e-06
368,0.0,156.65245056152344,0.06227312609553337,353.7562255859375,0.3357911705970764,-1.848781544522282e-15,1.1961494349264218e-13,9.337213668914046e-06,3.433773372307769e-06
369,0.0,144.6981201171875,0.057425618171691895,291.98779296875,0.25196143984794617,-4.688090193827321e-16,-5.184854688601234e-15,8.624680049251765e-06,2.8342112727841595e-06
370,0.0,146.779052734375,0.05914432927966118,382.9507751464844,0.48241671919822693,6.548581121812447e-16,4.121074480474031e-14,8.74871329870075e-06,3.717153276738827e-06
371,0.0,152.75714111328125,0.06135419383645058,391.5757751464844,0.6393396258354187,7.546047120499111e-17,3.591930355581474e-13,9.105035132961348e-06,3.8008729461580515e-06
372,0.0,141.55445861816406,0.054464489221572876,299.4375,0.21439464390277863,2.0625862129364236e-15,-5.046288568759903e-15,8.437303222308401e-06,2.906522695411695e-06
373,0.0,146.7895965576172,0.05621882155537605,309.108154296875,0.2142556756734848,-4.397524011601206e-16,-1.394699992872579e-15,8.749341759539675e-06,3.0003918709553545e-06
374,0.0,150.03070068359375,0.058582525700330734,312.6201477050781,0.28394633531570435,-2.258609965721803e-15,4.809695325932832e-15,8.942526619648561e-06,3.0344815513672074e-06
375,0.0,153.72634887695312,0.05848534777760506,406.615234375,0.41580480337142944,-5.004677228193088e-16,-4.2854042932522277e-14,9.16280441742856e-06,3.9468550312449224e-06
376,0.0,140.0999755859375,0.053106438368558884,345.4300231933594,0.3862999975681305,2.0643209364124004e-16,9.990488660958571e-14,8.350609277840704e-06,3.3529540814924985e-06
377,0.0,150.92640686035156,0.058761194348335266,364.2093505859375,0.35793739557266235,4.0766001685454967e-16,1.30065310735214e-13,8.995914868137334e-06,3.535237738105934e-06
378,0.0,147.1688995361328,0.05735168606042862,307.03497314453125,0.20454104244709015,-1.8791392053518763e-15,1.908976279732088e-14,8.771949978836346e-06,2.9802683911839267e-06
379,0.0,144.64520263671875,0.05797852575778961,285.49871826171875,0.27084046602249146,9.011888457699513e-16,-1.5219660579228272e-15,8.621525921626016e-06,2.771224444586551e-06
380,0.0,144.60882568359375,0.058397334069013596,287.5206298828125,0.21353597939014435,8.370040771588094e-17,6.970675109483802e-16,8.61935768625699e-06,2.7908502033824334e-06
381,0.0,151.25575256347656,0.05956067889928818,305.0379638671875,0.23010896146297455,1.0182826803983858e-15,-5.390090454083596e-16,9.0155454017804e-06,2.960884103231365e-06
382,0.0,160.5178985595703,0.06280767172574997,311.570068359375,0.2821762263774872,-4.718447854656915e-16,1.8986014813809383e-14,9.567612323735375e-06,3.0242888442444382e-06
383,0.0,156.87680053710938,0.061762601137161255,339.6777038574219,0.24530383944511414,-7.589415207398531e-16,-1.1187545098764913e-14,9.350585969514214e-06,3.2971186101349303e-06
384,0.0,156.98370361328125,0.06098879873752594,309.96893310546875,0.287693053483963,-1.1986939218999737e-15,1.2913475525716273e-14,9.356957889394835e-06,3.008747171406867e-06
385,0.0,146.7657928466797,0.05867559462785721,331.63531494140625,0.23258544504642487,-1.64625257870199e-15,3.1604630970806383e-15,8.74792294780491e-06,3.21905417877133e-06
386,0.0,138.32960510253906,0.053349170833826065,317.59539794921875,0.2944524586200714,1.93421667571414e-16,-9.371638596991465e-15,8.245086974056903e-06,3.0827743557892973e-06
387,0.0,144.65550231933594,0.05544324964284897,363.8033447265625,0.4037754237651825,1.3760693973186022e-15,2.025168193678286e-14,8.622139830549713e-06,3.5312966701894766e-06
388,0.0,153.0399932861328,0.059763241559267044,343.93017578125,0.2604618966579437,1.5291587440735555e-15,3.758980770423616e-14,9.121894436248112e-06,3.3383957998012193e-06
389,0.0,153.00799560546875,0.05955653265118599,340.3501892089844,0.3597479462623596,1.2793585635328952e-15,5.211466092111712e-14,9.119987225858495e-06,3.3036460536095547e-06
390,0.0,153.31399536132812,0.059024907648563385,356.9503479003906,0.4892762005329132,-3.1858196636314062e-15,4.2901927399096457e-14,9.138226232607849e-06,3.464777364570182e-06
391,0.0,151.400390625,0.05829973518848419,313.44232177734375,0.23884153366088867,-1.470178145890344e-15,1.117412640281451e-14,9.024166502058506e-06,3.042461912627914e-06
392,0.0,142.6124725341797,0.05501076579093933,320.6065673828125,0.22868165373802185,-3.859759734048396e-16,-1.8911929077077786e-15,8.500365765939932e-06,3.1120025596464984e-06
393,0.0,153.45913696289062,0.058390114456415176,337.2138977050781,0.3040316104888916,-1.7321213907628419e-15,-2.378928285373845e-14,9.146877346211113e-06,3.273203446951811e-06
394,0.0,155.5810546875,0.05926816537976265,353.97784423828125,0.4935724139213562,8.560860353945543e-16,2.0450844793670764e-14,9.27335349842906e-06,3.4359245546511374e-06
395,0.0,136.59902954101562,0.052215754985809326,291.8220520019531,0.25525644421577454,-9.32847549206528e-16,-1.8421086189638128e-15,8.141936632455327e-06,2.8326026040303987e-06
396,0.0,139.35745239257812,0.054516248404979706,279.55914306640625,0.22530245780944824,-1.734723475976807e-17,7.174922175758481e-15,8.30635144666303e-06,2.7135713480674895e-06
397,0.0,147.06011962890625,0.0567975752055645,298.74456787109375,0.21288377046585083,2.375270119481243e-15,9.252282337360914e-15,8.765466191107407e-06,2.899796754718409e-06
398,0.0,150.19049072265625,0.06017235666513443,333.9134216308594,0.22710303962230682,-2.703783377744351e-15,2.0728399702794106e-15,8.952050848165527e-06,3.2411669508292107e-06
399,0.0,147.68667602539062,0.05744631960988045,307.73101806640625,0.23110468685626984,-3.217912047936977e-16,-5.376530621268357e-15,8.802811862551607e-06,2.987024572576047e-06
400,0.0,137.6378936767578,0.05297534540295601,292.27777099609375,0.25176963210105896,7.806255641895632e-18,-6.105096693486724e-15,8.203857760236133e-06,2.8370259315124713e-06
401,0.0,229.2720947265625,0.09276126325130463,406.356689453125,1.216054081916809,-4.529362995775443e-15,2.910211066814265e-14,1.3665681763086468e-05,3.94434528061538e-06
402,0.0,141.97567749023438,0.053710002452135086,304.784912109375,0.2630915343761444,1.0321604682062002e-16,-1.0315751684396475e-14,8.462409823550843e-06,2.958428012789227e-06
403,0.0,151.091796875,0.05911798030138016,291.35980224609375,0.19449873268604279,1.0364972768961422e-16,-1.4035280878862185e-15,9.00577288120985e-06,2.828115611919202e-06
404,0.0,147.68202209472656,0.05680479481816292,296.6212463378906,0.2495524138212204,-3.920475055707584e-16,7.228879868564474e-15,8.802534466667566e-06,2.879186467907857e-06
405,0.0,149.89906311035156,0.059630945324897766,346.42694091796875,0.45113638043403625,-3.157196726277789e-16,2.457494114888742e-13,8.934680408856366e-06,3.362630877745687e-06
406,0.0,139.271240234375,0.054539382457733154,289.8544616699219,0.2711922228336334,8.98586760555986e-16,-8.624709697509572e-16,8.301212801598012e-06,2.8135038974141935e-06
407,0.0,142.68890380859375,0.05526323616504669,310.7752990722656,0.2523253560066223,-2.5673907444456745e-16,-1.0841342404431346e-14,8.504921424901113e-06,3.016574282810325e-06
408,0.0,148.3887939453125,0.05755925551056862,313.3833312988281,0.30454573035240173,1.2203779653496838e-15,-4.778479197211196e-15,8.844661351758987e-06,3.041889385713148e-06
409,0.0,145.52389526367188,0.05698447674512863,303.2179260253906,0.2435079962015152,-7.129713486264677e-16,7.078625117567508e-15,8.673900083522312e-06,2.943217850770452e-06
410,0.0,143.87139892578125,0.05591045320034027,316.46160888671875,0.2841861844062805,2.114627917215728e-15,-1.6700664017942762e-14,8.575403626309708e-06,3.071769015150494e-06
411,0.0,154.24598693847656,0.05930085852742195,312.8919677734375,0.3255692422389984,1.3010426069826053e-16,-2.8163788321481547e-15,9.193777259497438e-06,3.0371199954970507e-06
412,0.0,147.5511016845703,0.05745580792427063,319.51483154296875,0.22952477633953094,1.880873928827853e-15,6.44922347947316e-14,8.794731002126355e-06,3.101405582128791e-06
413,0.0,166.3059844970703,0.061830006539821625,374.4315490722656,1.5144966840744019,2.538767807092057e-15,2.871197745703269e-14,9.912609129969496e-06,3.63446065421158e-06
414,0.0,138.29466247558594,0.053558509796857834,319.60699462890625,0.28097060322761536,8.049116928532385e-16,-7.945298217769793e-16,8.243004231189843e-06,3.102300070167985e-06
415,0.0,141.95751953125,0.05572863668203354,284.0145568847656,0.19604584574699402,-3.699297812520541e-16,1.1307607783873474e-14,8.461327524855733e-06,2.756818275884143e-06
416,0.0,141.13870239257812,0.05416448786854744,306.83172607421875,0.2292584329843521,-6.578938782642041e-16,-1.64962749677703e-14,8.412522220169194e-06,2.978295469802106e-06
417,0.0,137.3623809814453,0.054098766297101974,336.37005615234375,0.40211448073387146,-5.35162192338845e-16,1.2075441456493603e-15,8.187435923900921e-06,3.265012537667644e-06
418,0.0,145.76309204101562,0.05671049281954765,357.809814453125,0.4006911814212799,2.261212050935768e-15,1.1121680155599598e-13,8.688157322467305e-06,3.4731199320958694e-06
419,0.0,155.8575439453125,0.06015712022781372,316.95849609375,0.19880935549736023,-2.207001942311493e-15,5.964270689742118e-15,9.289833542425185e-06,3.0765920655539958e-06
420,0.0,157.35101318359375,0.061913419514894485,311.88623046875,0.20862813293933868,1.005705935197554e-15,-5.007868424821869e-15,9.378851245855913e-06,3.0273577067418955e-06
421,0.0,150.79873657226562,0.05976152792572975,304.75384521484375,0.3109932839870453,2.38524477946811e-16,-2.346017159021458e-14,8.9883051259676e-06,2.958126287921914e-06
422,0.0,152.4128875732422,0.059574875980615616,294.828369140625,0.22216077148914337,-2.896988204881268e-16,-2.3930531526923735e-15,9.084516022994649e-06,2.861783741536783e-06
423,0.0,157.02293395996094,0.06164269149303436,316.5372314453125,0.23907782137393951,9.410874857174178e-17,5.871328305538746e-15,9.359296200273093e-06,3.0725032047485e-06
424,0.0,143.22906494140625,0.05591945722699165,306.89239501953125,0.21727526187896729,6.89986262569775e-16,1.565061421389055e-14,8.537117537343875e-06,2.9788843676215038e-06
425,0.0,163.39964294433594,0.06321541219949722,409.16326904296875,0.29914790391921997,-3.872770160118222e-16,-2.20236613099117e-14,9.739377674122807e-06,3.9715878301649354e-06
426,0.0,157.10528564453125,0.0624212846159935,413.5003662109375,0.61777663230896,1.8448784167013343e-15,-4.9090079061193254e-14,9.364204743178561e-06,4.013686520920601e-06
427,0.0,161.4295654296875,0.06158884987235069,334.9849548339844,0.26034432649612427,-3.4095989920324143e-15,-1.7214389500452495e-14,9.621951903682202e-06,3.251567932238686e-06
428,0.0,173.40780639648438,0.07039038091897964,330.642333984375,0.21865785121917725,-4.537169251417339e-15,2.1482392010023152e-14,1.0335910701542161e-05,3.2094158086692914e-06
429,0.0,146.92901611328125,0.058471519500017166,294.62957763671875,0.19471575319766998,-1.1622647289044608e-16,8.124685502317269e-16,8.757651812629774e-06,2.8598540211532963e-06
430,0.0,158.0880126953125,0.0602358914911747,339.24853515625,0.37183502316474915,-7.055987738535663e-16,4.254018842644435e-15,9.422779839951545e-06,3.292952897027135e-06
431,0.0,150.62188720703125,0.05984167382121086,298.9403076171875,0.20250780880451202,-1.6445178552260131e-15,5.894775871584639e-15,8.977764082374051e-06,2.9016966891504126e-06
432,0.0,166.7105712890625,0.06547550112009048,345.7141418457031,0.25253215432167053,-6.492202608843201e-16,3.947365641277477e-14,9.936724381987005e-06,3.3557118968019495e-06
433,0.0,153.02638244628906,0.0607699379324913,295.2431640625,0.26370006799697876,-3.3263322651855276e-15,1.0990713276547853e-14,9.121083166974131e-06,2.8658098472078564e-06
434,0.0,164.61573791503906,0.06617235392332077,388.3435974121094,0.5850929617881775,2.3544534377695214e-15,1.9864799638124458e-13,9.811862582864705e-06,3.7694994716730434e-06
435,0.0,164.44239807128906,0.06560403108596802,326.02117919921875,0.3072366714477539,1.0061396160665481e-15,6.8641021652140945e-15,9.801530723052565e-06,3.1645599847252015e-06
436,0.0,150.33409118652344,0.05833033472299576,317.36669921875,0.22428534924983978,2.164067536281067e-15,7.569149944135472e-15,8.960610102803912e-06,3.080554506595945e-06
437,0.0,170.620361328125,0.06477295607328415,396.1449890136719,0.6452491879463196,-1.5434702127503641e-15,9.716993919564598e-14,1.0169766028411686e-05,3.845224455290008e-06
438,0.0,161.37362670898438,0.061277326196432114,364.3575439453125,0.4064355194568634,-3.1246706611032238e-15,9.16825277264173e-14,9.618617696105503e-06,3.536676103976788e-06
439,0.0,162.19284057617188,0.062169138342142105,370.6324157714844,0.45641639828681946,7.879981389624646e-16,5.2379785621739505e-14,9.667446647654288e-06,3.5975838272861438e-06
440,0.0,149.54824829101562,0.0577777661383152,301.03350830078125,0.1836610585451126,1.0972125985553305e-16,2.5967777055177152e-14,8.913770216167904e-06,2.9220145734143443e-06
441,0.0,158.06484985351562,0.06162799149751663,338.0865478515625,0.24829839169979095,-1.029558382992235e-15,8.357889236926784e-15,9.421399226994254e-06,3.281673798483098e-06
442,0.0,154.76751708984375,0.06254752725362778,354.65472412109375,0.38705894351005554,-1.590307746601738e-15,1.4154100797230534e-13,9.224862878909335e-06,3.442494744376745e-06
443,0.0,162.78878784179688,0.06393569707870483,384.4347229003906,0.5633310675621033,9.454242944073599e-16,8.155202722978303e-14,9.702967872726731e-06,3.731557399078156e-06
444,0.0,158.28659057617188,0.06050240248441696,314.5185546875,0.23836743831634521,6.717716660720185e-16,1.1554088442293844e-14,9.434616004000418e-06,3.0529085961461533e-06
445,0.0,146.7196807861328,0.05637320503592491,302.9128112792969,0.23967374861240387,-4.119968255444917e-17,5.46311644671906e-15,8.745174454816151e-06,2.9402560812741285e-06
446,0.0,161.1719207763672,0.06247358024120331,353.60546875,0.3477838337421417,1.8231943732516243e-15,1.7014083826712156e-13,9.606595085642766e-06,3.4323099953326164e-06
447,0.0,158.55613708496094,0.06195269152522087,325.83831787109375,0.22720405459403992,8.699638232023688e-16,2.3738432077782985e-14,9.450682227907237e-06,3.1627851058146916e-06
448,0.0,158.85357666015625,0.06109338253736496,359.08905029296875,0.3099788427352905,-7.546047120499111e-17,-2.683858282912909e-14,9.468411008128896e-06,3.4855370358855e-06
449,0.0,187.7491455078125,0.0759158730506897,435.8599853515625,0.7762514352798462,3.593479680485956e-15,3.2495520488860785e-13,1.119072112487629e-05,4.230722424836131e-06
450,0.0,154.58197021484375,0.060201406478881836,448.16473388671875,0.8174571394920349,-8.443766519317109e-16,1.939085014519143e-13,9.213803423335776e-06,4.350159997557057e-06
451,0.0,150.09609985351562,0.05859967693686485,312.4083251953125,0.25221166014671326,-2.0036056147532122e-16,9.444381786501664e-15,8.94642471394036e-06,3.0324254112201743e-06
452,0.0,153.42738342285156,0.06258640438318253,374.9505615234375,0.8894569277763367,-1.0820337681405334e-15,8.619356449282925e-14,9.144984687736724e-06,3.6394983453647e-06
453,0.0,154.90032958984375,0.059588056057691574,344.97369384765625,0.42790359258651733,-6.830473686658678e-16,1.3858012976627858e-14,9.232779120793566e-06,3.348524614921189e-06
454,0.0,149.94265747070312,0.05842163786292076,289.38128662109375,0.23345781862735748,3.9560368869651086e-15,1.754576064787964e-14,8.937278835219331e-06,2.80891094917024e-06
455,0.0,154.05331420898438,0.06068410351872444,392.2251892089844,0.624880313873291,1.6453852169640015e-15,2.98301117693852e-14,9.182293069898151e-06,3.8071764265623642e-06
456,0.0,153.90858459472656,0.05923540145158768,366.43218994140625,0.8644701838493347,-5.642188105614565e-16,-2.041426144067885e-14,9.173666512651835e-06,3.5568139082897687e-06
457,0.0,147.33177185058594,0.05758951976895332,292.8011779785156,0.22470571100711823,-9.983333604246525e-16,1.3649175309416416e-14,8.78165792528307e-06,2.8421065962902503e-06
458,0.0,143.4052734375,0.057198505848646164,370.57159423828125,0.47448524832725525,-4.766152750246277e-16,2.800934397612087e-13,8.547620382159948e-06,3.596993565224693e-06
459,0.0,143.97671508789062,0.055160265415906906,313.0751953125,0.3599894940853119,-5.35162192338845e-16,5.806254321739576e-14,8.581680958741345e-06,3.0388985123863677e-06
460,0.0,149.45127868652344,0.05729246139526367,320.9592590332031,0.2605658173561096,5.559788740505667e-16,2.927966105586489e-15,8.907990377338137e-06,3.1154258977039717e-06
461,0.0,155.97195434570312,0.06144990026950836,303.1175537109375,0.18935908377170563,1.4641066137244252e-15,5.3085892615361424e-15,9.296652933699079e-06,2.942243554571178e-06
462,0.0,137.6341552734375,0.053815633058547974,393.4543151855469,0.7786204814910889,-5.525094270986131e-16,3.0764182434167564e-13,8.203634934034199e-06,3.819106950686546e-06
463,0.0,160.772216796875,0.06284815073013306,356.00042724609375,0.5520827770233154,-3.46077333457373e-16,6.896744866825497e-14,9.582770871929824e-06,3.455556907283608e-06
464,0.0,148.249267578125,0.057439178228378296,293.46002197265625,0.21075694262981415,1.1102230246251565e-16,-5.071360320482157e-15,8.836344932205975e-06,2.8485017082857667e-06
465,0.0,145.573486328125,0.05593588203191757,300.612548828125,0.24324069917201996,1.156193196738542e-15,8.704515447733978e-15,8.676855941303074e-06,2.917928441092954e-06
466,0.0,161.26318359375,0.061260756105184555,350.0167236328125,0.3066990077495575,-2.2061345805735044e-15,-2.3173433996910055e-14,9.61203477345407e-06,3.3974754387600115e-06
467,0.0,159.42047119140625,0.061939068138599396,310.08502197265625,0.2116914838552475,-2.733924198139448e-15,-1.2918278202527205e-14,9.502200555289164e-06,3.0098740353423636e-06
468,0.0,149.83892822265625,0.058572154492139816,284.91741943359375,0.17694197595119476,2.2299870283681855e-15,6.038991701184156e-15,8.931096090236679e-06,2.7655819394567516e-06
469,0.0,159.82235717773438,0.06215566024184227,347.17608642578125,0.4204469323158264,1.4255090163839412e-15,-6.5542710656356275e-15,9.52615482674446e-06,3.369902515260037e-06
470,0.0,148.54998779296875,0.056895989924669266,287.0010986328125,0.1992029994726181,-3.929148673087468e-16,-1.5918847101912886e-15,8.854269253788516e-06,2.7858075100084534e-06
471,0.0,150.37095642089844,0.059525445103645325,289.005126953125,0.2037167251110077,-2.7668839441830073e-16,5.022939936162249e-14,8.962807442003395e-06,2.8052597826899728e-06
472,0.0,138.44537353515625,0.05515432730317116,335.53240966796875,0.4562701880931854,1.6367115995841175e-15,-3.621799041231277e-14,8.251987310359254e-06,3.2568818824074697e-06
473,0.0,143.1375732421875,0.055903445929288864,292.2843017578125,0.2018110305070877,-6.591949208711867e-16,1.4221166494301878e-14,8.531664207112044e-06,2.83708936876792e-06
474,0.0,169.43316650390625,0.06520722806453705,322.7863464355469,0.21243536472320557,-7.7021722333370235e-16,-7.709128914932823e-15,1.0099003702634946e-05,3.1331608170148684e-06
475,0.0,215.79510498046875,0.08354225009679794,445.5564880371094,1.3074958324432373,4.4998726966838376e-15,2.392697314151232e-13,1.2862390576628968e-05,4.324842393543804e-06
476,0.0,167.5306396484375,0.0658784955739975,370.5628662109375,0.633704423904419,2.617697725249002e-15,-4.056141951177053e-14,9.98560426523909e-06,3.596908754843753e-06
477,0.0,155.47665405273438,0.05962608754634857,310.06451416015625,0.3275921642780304,-4.0852737859253807e-16,1.0495492075803838e-14,9.26713073567953e-06,3.0096748560026754e-06
478,0.0,155.0144805908203,0.0620407797396183,338.2510986328125,0.33055850863456726,-1.0148132334464322e-15,1.119890177770852e-13,9.23958305065753e-06,3.2832710985530866e-06
479,0.0,142.18887329101562,0.05563792958855629,278.499267578125,0.20060405135154724,-7.194765616613807e-16,7.957869457256468e-15,8.475117283524014e-06,2.7032833713747095e-06
480,0.0,150.7990264892578,0.06245400011539459,288.32574462890625,0.1869809478521347,-3.707971429900425e-16,3.706633456656942e-14,8.988322406366933e-06,2.7986652639810927e-06
481,0.0,168.62179565429688,0.0669940933585167,369.23406982421875,0.4860605001449585,5.876375774871434e-16,-1.4606778243539398e-14,1.0050642231362872e-05,3.58401075573056e-06
482,0.0,174.95118713378906,0.07144723832607269,350.0533447265625,0.32202279567718506,3.591744957009979e-15,2.9585749540365913e-14,1.0427903362142388e-05,3.3978308238147292e-06
