step,loss,embedding_grad_l2_norm,output_proj_grad_l2_norm,embedding_grad_l2_norm_effective,output_proj_grad_l2_norm_effective,embedding_grad_l1_norm,output_proj_grad_l1_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean
5496,0.0,0.01607026346027851,0.029141495004296303,0.01607026346027851,0.029141495004296303,86.51202392578125,73.55453491210938,4.391018798566293e-18,3.446175992277223e-15,1.2891296137240715e-06,7.139651074794529e-07
5497,0.0,0.016740119084715843,0.030719012022018433,0.016740119084715843,0.030719012022018433,90.51063537597656,75.151123046875,-7.345469718589293e-17,-1.254100041045772e-14,1.3487135674949968e-06,7.294625561371504e-07
5498,0.0,0.015672199428081512,0.029291462153196335,0.015672199428081512,0.029291462153196335,84.89478302001953,73.26898193359375,-4.515702048402126e-17,-7.22405940406165e-15,1.265030846298032e-06,7.11193365532381e-07
5499,0.0,0.018736490979790688,0.031845252960920334,0.018736490979790688,0.031845252960920334,97.51805114746094,68.74922180175781,-4.217546450968612e-17,9.938368013208583e-15,1.4531321994581958e-06,6.67321785385866e-07
5500,0.0,0.016567520797252655,0.029512440785765648,0.016567520797252655,0.029512440785765648,89.39353942871094,76.05382537841797,2.8406096919120216e-17,-3.6031822734901645e-14,1.3320675407157978e-06,7.382247417808685e-07
5501,0.0,0.01717199943959713,0.030585290864109993,0.01717199943959713,0.030585290864109993,90.81729125976562,76.41455841064453,-8.939246912142984e-17,1.4991895537293958e-16,1.3532830962503795e-06,7.417262395392754e-07
5502,0.0,0.016752542927861214,0.0292967539280653,0.016752542927861214,0.0292967539280653,89.56775665283203,79.02740478515625,-2.1776200634371357e-16,5.977883779753916e-15,1.334663579655171e-06,7.67088124575821e-07
5503,0.0,0.01624842919409275,0.026245636865496635,0.01624842919409275,0.026245636865496635,83.36381530761719,71.08126831054688,6.2341624917916505e-19,-3.838356058504227e-15,1.2422176496329485e-06,6.899580853314546e-07
5504,0.0,0.01670042797923088,0.028876271098852158,0.01670042797923088,0.028876271098852158,89.8028793334961,76.88787078857422,-7.497258022737263e-17,5.6895224242895035e-15,1.3381671806200757e-06,7.463204951818625e-07
5505,0.0,0.017178310081362724,0.029216308146715164,0.017178310081362724,0.029216308146715164,90.45599365234375,72.60963439941406,-3.144186300207963e-18,-8.60931317962733e-15,1.3478993423632346e-06,7.047933081594238e-07
5506,0.0,0.017167501151561737,0.030043164268136024,0.017167501151561737,0.030043164268136024,93.14331817626953,77.85664367675781,1.3948260949026015e-16,1.409001530088081e-14,1.3879435982744326e-06,7.557239882771682e-07
5507,0.0,0.016277311369776726,0.02825506031513214,0.016277311369776726,0.02825506031513214,87.9728775024414,72.4706802368164,1.30592151675879e-16,-4.6480348527846126e-15,1.3108980283504934e-06,7.034445275166945e-07
5508,0.0,0.016059236600995064,0.030304845422506332,0.016059236600995064,0.030304845422506332,84.324462890625,71.28074645996094,2.99781900692242e-17,1.5374010522766976e-14,1.256532414117828e-06,6.918943427081103e-07
5509,0.0,0.01625179871916771,0.029470225796103477,0.01625179871916771,0.029470225796103477,88.07079315185547,73.586181640625,5.13098678128765e-17,1.3068709559893674e-14,1.3123570852258126e-06,7.142722893149767e-07
5510,0.0,0.015572313219308853,0.038200125098228455,0.015572313219308853,0.038200125098228455,80.36238098144531,77.66726684570312,-8.272462576064399e-17,8.249225413002603e-14,1.1974927929259138e-06,7.538857857980474e-07
5511,0.0,0.01685803011059761,0.030439935624599457,0.01685803011059761,0.030439935624599457,90.95571899414062,77.29448699951172,1.3351949754158987e-16,1.2782007541972933e-14,1.3553458302340005e-06,7.502673611270438e-07
5512,0.0,0.01740887202322483,0.029942341148853302,0.01740887202322483,0.029942341148853302,93.19757080078125,82.61920166015625,-5.936006894358137e-17,-3.398310075724588e-14,1.388752025377471e-06,8.019522965696524e-07
5513,0.0,0.0195951946079731,0.037067580968141556,0.0195951946079731,0.037067580968141556,102.86790466308594,81.52073669433594,1.5607090272928836e-16,-2.0016148755689278e-15,1.5328512290579965e-06,7.912898922768363e-07
5514,0.0,0.016357121989130974,0.029299359768629074,0.016357121989130974,0.029299359768629074,86.59947204589844,72.30264282226562,5.990217002982412e-17,-2.836831755560678e-14,1.2904326922580367e-06,7.018134624559025e-07
5515,0.0,0.01651991903781891,0.029347706586122513,0.01651991903781891,0.029347706586122513,89.6707534790039,77.43498229980469,-2.485533480423019e-16,3.819817048387672e-15,1.3361983519644127e-06,7.516310915889335e-07
5516,0.0,0.016830524429678917,0.026698602363467216,0.016830524429678917,0.026698602363467216,86.8642578125,71.69732666015625,-9.784924606681678e-18,-1.3462116553344776e-14,1.294378307648003e-06,6.959378993087739e-07
5517,0.0,0.017010191455483437,0.030486727133393288,0.017010191455483437,0.030486727133393288,91.65843200683594,77.4642333984375,8.104411239329146e-17,3.59501789231817e-15,1.3658170701091876e-06,7.519150244661432e-07
5518,0.0,0.016760945320129395,0.029600564390420914,0.016760945320129395,0.029600564390420914,89.94107818603516,75.72441101074219,-1.0842021724855044e-16,9.546417069393812e-15,1.340226503998565e-06,7.350272426265292e-07
5519,0.0,0.01612415350973606,0.029518738389015198,0.01612415350973606,0.029518738389015198,87.11196899414062,73.90874481201172,3.5236570605778894e-18,4.4421457072625625e-15,1.2980694918951485e-06,7.174032816692488e-07
5520,0.0,0.01627361960709095,0.0297403484582901,0.01627361960709095,0.0297403484582901,87.9084243774414,72.93852233886719,-2.846030702774449e-17,1.607282625677893e-14,1.3099376019454212e-06,7.079856914060656e-07
5521,0.0,0.01842592842876911,0.029234571382403374,0.01842592842876911,0.029234571382403374,96.27251434326172,73.87347412109375,1.3145951341386741e-16,-1.2913157888361053e-14,1.4345722547659534e-06,7.170609137574502e-07
5522,0.0,0.016908040270209312,0.03075062669813633,0.016908040270209312,0.03075062669813633,91.06561279296875,75.55294799804688,-9.630425797102493e-17,1.429447507830437e-16,1.3569833754445426e-06,7.333629241657036e-07
5523,0.0,0.0169187281280756,0.03084111027419567,0.0169187281280756,0.03084111027419567,91.70575714111328,74.2388916015625,3.5887091909270197e-17,3.0370037675019404e-14,1.3665222695635748e-06,7.206078862509457e-07
5524,0.0,0.01660255715250969,0.03251666948199272,0.01660255715250969,0.03251666948199272,89.01294708251953,82.7159423828125,7.171997370991612e-17,-5.348266317664607e-14,1.326396272816055e-06,8.028912930058141e-07
5525,0.0,0.018129682168364525,0.03316250815987587,0.018129682168364525,0.03316250815987587,93.97843170166016,67.82245635986328,-7.237049501340742e-17,-3.818644754788672e-14,1.4003877595314407e-06,6.583260301340488e-07
5526,0.0,0.017594920471310616,0.02984265610575676,0.017594920471310616,0.02984265610575676,91.23883056640625,80.49990844726562,2.981555974335137e-17,3.6140159942921364e-15,1.3595645214081742e-06,7.813811180312769e-07
5527,0.0,0.016904693096876144,0.028649458661675453,0.016904693096876144,0.028649458661675453,91.49734497070312,75.0032958984375,6.65158032819857e-17,2.1935168389780255e-14,1.3634166862175334e-06,7.28027657714847e-07
5528,0.0,0.016371484845876694,0.029613923281431198,0.016371484845876694,0.029613923281431198,88.5154800415039,75.11183166503906,1.1796119636642288e-16,2.4675943390397095e-14,1.3189834362492547e-06,7.290811936400132e-07
5529,0.0,0.016869083046913147,0.027733827009797096,0.016869083046913147,0.027733827009797096,89.49826049804688,71.68356323242188,-4.380176776841438e-17,-1.0341812347084648e-14,1.3336280062503647e-06,6.95804317274451e-07
5530,0.0,0.017566435039043427,0.03018493577837944,0.017566435039043427,0.03018493577837944,93.69833374023438,72.90887451171875,-1.2311115668572903e-16,-3.595996045965659e-14,1.396213974658167e-06,7.076979500197922e-07
5531,0.0,0.017498765140771866,0.030660172924399376,0.017498765140771866,0.030660172924399376,93.78398132324219,73.70355987548828,-3.371326655343676e-16,5.088592782277572e-15,1.3974902230984299e-06,7.154116019592038e-07
5532,0.0,0.01635122299194336,0.030044198036193848,0.01635122299194336,0.030044198036193848,88.16182708740234,73.39332580566406,-1.5802246663976227e-16,1.2569585231328711e-14,1.313713596573507e-06,7.124003218450525e-07
5533,0.0,0.01700621098279953,0.030052805319428444,0.01700621098279953,0.030052805319428444,92.17874908447266,77.21122741699219,6.879262784420526e-17,-2.540290264111452e-14,1.3735703987549641e-06,7.494591613976809e-07
5534,0.0,0.017345894128084183,0.029639368876814842,0.017345894128084183,0.029639368876814842,91.8512191772461,74.88410186767578,4.3964398094287205e-17,1.4088956509696743e-14,1.3686898228115751e-06,7.268706667673541e-07
5535,0.0,0.017289873212575912,0.03157873824238777,0.017289873212575912,0.03157873824238777,93.08244323730469,82.57362365722656,-8.57603918436034e-17,-1.1402385635533987e-16,1.3870364909962518e-06,8.015098842406587e-07
5536,0.0,0.017280887812376022,0.02971208281815052,0.017280887812376022,0.02971208281815052,93.03324890136719,79.06704711914062,1.102633609417758e-16,1.113065667196142e-14,1.3863034382666228e-06,7.674728976780898e-07
5537,0.0,0.016483716666698456,0.02693384885787964,0.016483716666698456,0.02693384885787964,85.046875,71.29785919189453,-8.581460195222768e-17,2.7364667792888686e-15,1.2672971934080124e-06,6.920604391780216e-07
5538,0.0,0.016430741176009178,0.028879337012767792,0.016430741176009178,0.028879337012767792,89.3924331665039,74.62236022949219,-1.6534083130403943e-17,9.67981035902626e-15,1.3320510561243282e-06,7.243300501613703e-07
5539,0.0,0.01624443009495735,0.028817376121878624,0.01624443009495735,0.028817376121878624,84.72054290771484,70.91549682617188,-1.3696183943923135e-16,-5.008747729724414e-14,1.2624344662981457e-06,6.883489618303429e-07
5540,0.0,0.0161873959004879,0.02762460708618164,0.0161873959004879,0.02762460708618164,85.72714233398438,70.12388610839844,1.7455654977016621e-16,1.2123430955153242e-14,1.2774339666066226e-06,6.806651526858332e-07
5541,0.0,0.017446566373109818,0.027855874970555305,0.017446566373109818,0.027855874970555305,90.68754577636719,64.47750854492188,1.3492896036582103e-16,3.994789914851414e-15,1.3513497378880857e-06,6.25857978775457e-07
5542,0.0,0.01714075542986393,0.029684457927942276,0.01714075542986393,0.029684457927942276,91.38719177246094,75.86483764648438,-7.41594285980085e-17,-1.0671771490588719e-14,1.3617752756545087e-06,7.363902909673925e-07
5543,0.0,0.01684834063053131,0.03101946786046028,0.01684834063053131,0.03101946786046028,91.20701599121094,75.92806243896484,1.269058642894283e-16,3.725864831504583e-14,1.359090447294875e-06,7.370040293608326e-07
5544,0.0,0.01618073880672455,0.027803605422377586,0.01618073880672455,0.027803605422377586,87.27691650390625,72.00884246826172,-6.207057437479513e-17,5.8171237026286276e-15,1.3005274013266899e-06,6.989616849750746e-07
5545,0.0,0.016177266836166382,0.030107615515589714,0.016177266836166382,0.030107615515589714,86.56932830810547,74.87327575683594,-1.6658766380239776e-16,-2.30232143977804e-14,1.2899835155621986e-06,7.267656201292994e-07
5546,0.0,0.01647917367517948,0.027851158753037453,0.01647917367517948,0.027851158753037453,87.96269226074219,72.12834930419922,-9.03682510766668e-17,-7.533660957711411e-15,1.310746256422135e-06,7.001216886237671e-07
5547,0.0,0.016909824684262276,0.02919602021574974,0.016909824684262276,0.02919602021574974,91.43447875976562,81.65138244628906,-4.4398078963281407e-17,1.4243624514107141e-15,1.3624799066747073e-06,7.925580121082021e-07
5548,0.0,0.01859157346189022,0.02915257401764393,0.01859157346189022,0.02915257401764393,89.02957916259766,73.3675537109375,-1.4224732503009818e-16,3.5019821650840097e-14,1.3266441101222881e-06,7.121501539586461e-07
5549,0.0,0.0164240263402462,0.028349271044135094,0.0164240263402462,0.028349271044135094,88.30558776855469,71.48885345458984,1.4609624274242172e-16,-2.0867813702615638e-14,1.3158557976566954e-06,6.93914330440748e-07
5550,0.0,0.01704348251223564,0.028384674340486526,0.01704348251223564,0.028384674340486526,90.61984252929688,75.5178451538086,1.2414114874959026e-17,-3.708935776910874e-15,1.350340880890144e-06,7.330222047130519e-07
5551,0.0,0.016531502828001976,0.030253350734710693,0.016531502828001976,0.030253350734710693,89.1163558959961,74.39906311035156,-1.0467971975347545e-16,-6.765968739593474e-15,1.3279371842145338e-06,7.221626106002077e-07
5552,0.0,0.01650857739150524,0.029346901923418045,0.01650857739150524,0.029346901923418045,87.42597961425781,73.00482177734375,8.651933336434325e-17,-1.19734231142604e-14,1.3027486147620948e-06,7.086292725944077e-07
5553,0.0,0.017127184197306633,0.028521990403532982,0.017127184197306633,0.028521990403532982,91.54075622558594,73.96566772460938,2.1299151678477735e-16,7.221852883234053e-15,1.3640635643241694e-06,7.179557997005759e-07
5554,0.0,0.016508545726537704,0.0293393824249506,0.016508545726537704,0.0293393824249506,88.9371566772461,78.28549194335938,-1.0001765041178778e-16,1.851024911283085e-15,1.3252669077701285e-06,7.598866318403452e-07
5555,0.0,0.016028760001063347,0.029526522383093834,0.016028760001063347,0.029526522383093834,85.0724868774414,68.11629486083984,5.857402236852938e-17,1.1257499008779804e-14,1.2676788401222439e-06,6.611782055188087e-07
5556,0.0,0.016510939225554466,0.030550414696335793,0.016510939225554466,0.030550414696335793,90.0235366821289,78.90591430664062,-1.3487475025719675e-16,1.3822823839867125e-14,1.3414552313406602e-06,7.659088510081347e-07
5557,0.0,0.01718674600124359,0.030787166208028793,0.01718674600124359,0.030787166208028793,93.2613525390625,78.40338134765625,6.613633252161577e-18,-2.0233319533035808e-15,1.3897024473408237e-06,7.610309467054321e-07
5558,0.0,0.017101382836699486,0.029406322166323662,0.017101382836699486,0.029406322166323662,91.8041000366211,78.19807434082031,-1.5720931501039814e-17,-1.2845605104993391e-15,1.3679876929018064e-06,7.590381301270099e-07
5559,0.0,0.017890365794301033,0.030145864933729172,0.017890365794301033,0.030145864933729172,95.43867492675781,74.5718994140625,-2.5153490401663703e-16,-1.738883254780773e-14,1.4221470792108448e-06,7.238402304210467e-07
5560,0.0,0.016662247478961945,0.02773667313158512,0.016662247478961945,0.02773667313158512,88.48704528808594,71.92536163330078,9.833713704443525e-17,-9.186689799991436e-15,1.3185597254050663e-06,6.981513251957949e-07
5561,0.0,0.017303096130490303,0.028829224407672882,0.017303096130490303,0.028829224407672882,91.22795104980469,69.2650146484375,-1.0440866921035408e-16,-1.573380978996987e-14,1.3594024039775832e-06,6.723283831888693e-07
5562,0.0,0.01917121186852455,0.028814904391765594,0.01917121186852455,0.028814904391765594,95.90985870361328,71.92323303222656,4.6241222656506764e-17,3.16083049762151e-14,1.4291682646216941e-06,6.981306910347485e-07
5563,0.0,0.01801111362874508,0.03116549924015999,0.01801111362874508,0.03116549924015999,96.82691955566406,80.68648529052734,1.8431436932253575e-18,-5.552633429683736e-15,1.44283353620267e-06,7.831921493561822e-07
5564,0.0,0.016159838065505028,0.02954368107020855,0.016159838065505028,0.02954368107020855,86.23823547363281,72.52819061279297,-1.0533024105696676e-16,-1.6701370019904299e-15,1.2850498478655936e-06,7.040027867333265e-07
5565,0.0,0.016989504918456078,0.02836659364402294,0.016989504918456078,0.02836659364402294,89.80951690673828,67.0219497680664,-5.632430286062196e-17,-3.728608540627329e-14,1.3382660881688935e-06,6.505558758362895e-07
5566,0.0,0.017468390986323357,0.0268611628562212,0.017468390986323357,0.0268611628562212,91.76593017578125,71.3202896118164,3.9302328752599536e-17,-1.9550960378639584e-14,1.3674189176526852e-06,6.922781494722585e-07
5567,0.0,0.0165365282446146,0.028883283957839012,0.0165365282446146,0.028883283957839012,85.54622650146484,72.54481506347656,-1.7797178661349555e-16,1.6168664646628965e-14,1.2747381106237299e-06,7.041641651994723e-07
5568,0.0,0.016591189429163933,0.02846154011785984,0.016591189429163933,0.02846154011785984,87.47637939453125,77.57513427734375,7.903833837419327e-17,2.4010021333858815e-14,1.3034996300120838e-06,7.529914682891103e-07
5569,0.0,0.016816778108477592,0.027705568820238113,0.016816778108477592,0.027705568820238113,89.26284790039062,68.42842102050781,-3.859759734048396e-17,-1.2257300277302048e-14,1.3301200851856265e-06,6.642079029006709e-07
5570,0.0,0.017764920368790627,0.03302275761961937,0.017764920368790627,0.03302275761961937,95.09083557128906,77.07949829101562,1.5346881751532315e-16,1.2865927331222153e-14,1.416963868905441e-06,7.481805255338259e-07
5571,0.0,0.017704986035823822,0.02626178413629532,0.017704986035823822,0.02626178413629532,92.64837646484375,66.11160278320312,1.387236679695203e-16,2.7445531910780686e-15,1.3805683920509182e-06,6.417194526875392e-07
5572,0.0,0.016891995444893837,0.03042859025299549,0.016891995444893837,0.03042859025299549,91.5107421875,79.35822296142578,-4.569912157026401e-17,2.2037115581245888e-14,1.3636163203045726e-06,7.70299209307268e-07
5573,0.0,0.01663420908153057,0.028907151892781258,0.01663420908153057,0.028907151892781258,90.20419311523438,73.9091567993164,-2.2524300133386355e-17,-8.210141597574572e-16,1.3441472219710704e-06,7.174072607085691e-07
5574,0.0,0.01650180108845234,0.026709483936429024,0.01650180108845234,0.026709483936429024,85.03836822509766,65.43495178222656,-8.998878031629687e-18,-3.740010874646793e-15,1.2671704325839528e-06,6.351514798552671e-07
5575,0.0,0.016433320939540863,0.02958747185766697,0.016433320939540863,0.02958747185766697,89.29009246826172,74.37279510498047,4.4072818311535755e-17,-1.7267782010524434e-15,1.3305260608831304e-06,7.219076110231981e-07
5576,0.0,0.01801883429288864,0.029916511848568916,0.01801883429288864,0.029916511848568916,95.92201232910156,74.40874481201172,2.2659825404947043e-17,-3.252204685026336e-14,1.4293493677541846e-06,7.222565727715846e-07
5577,0.0,0.0182159673422575,0.03090015985071659,0.0182159673422575,0.03090015985071659,98.32073211669922,72.24493408203125,1.0787811616230769e-16,-2.214419918050367e-14,1.4650930779680493e-06,7.012533274064481e-07
5578,0.0,0.017407245934009552,0.026377499103546143,0.017407245934009552,0.026377499103546143,87.78335571289062,70.49655151367188,1.9488534050426942e-17,7.591114355490723e-15,1.3080739336146507e-06,6.842824404884595e-07
5579,0.0,0.017137760296463966,0.027638986706733704,0.017137760296463966,0.027638986706733704,90.97921752929688,75.00743103027344,-2.710505431213761e-18,-8.68558849652758e-15,1.355695985694183e-06,7.280677891685627e-07
5580,0.0,0.017742080613970757,0.028886113315820694,0.017742080613970757,0.028886113315820694,94.72651672363281,77.03804016113281,-1.0012607062903633e-16,8.427843146941675e-15,1.4115350950305583e-06,7.477781309717102e-07
5581,0.0,0.016718095168471336,0.03106577880680561,0.016718095168471336,0.03106577880680561,90.6849594116211,76.51431274414062,1.6959632483104503e-16,1.2858600496228403e-14,1.351311198050098e-06,7.426945103361504e-07
5582,0.0,0.016070500016212463,0.029227668419480324,0.016070500016212463,0.029227668419480324,87.28939819335938,74.09288024902344,-1.315950386854281e-16,1.071001502815725e-14,1.3007133929932024e-06,7.191906092884892e-07
5583,0.0,0.017786549404263496,0.033256471157073975,0.017786549404263496,0.033256471157073975,93.81120300292969,79.50680541992188,-8.201989434852841e-17,1.7357970055341572e-14,1.3978958577354206e-06,7.717414405306045e-07
5584,0.0,0.016421539708971977,0.02920984849333763,0.016421539708971977,0.02920984849333763,88.80943298339844,75.79025268554688,-1.215119584813129e-16,-3.723784687992716e-15,1.3233636764198309e-06,7.356663331847813e-07
5585,0.0,0.01786910369992256,0.030340494588017464,0.01786910369992256,0.030340494588017464,94.29950714111328,73.76390075683594,-1.6750923564901044e-17,-1.0950774826051866e-14,1.4051721564101172e-06,7.159973165471456e-07
5586,0.0,0.01717907376587391,0.030404815450310707,0.01717907376587391,0.030404815450310707,93.31416320800781,82.9531021118164,-1.9136168344369153e-17,1.8899710626813643e-14,1.3904893876315327e-06,8.051933377828391e-07
5587,0.0,0.01653091423213482,0.029644513502717018,0.01653091423213482,0.029644513502717018,90.29354858398438,75.96025085449219,-9.031404096804252e-17,3.244506764898394e-15,1.345478722214466e-06,7.373164407908916e-07
5588,0.0,0.01656370982527733,0.027819957584142685,0.01656370982527733,0.027819957584142685,89.44112396240234,75.6993408203125,-5.095750210681871e-18,1.1121581560964537e-14,1.3327766055226675e-06,7.347838959503861e-07
5589,0.0,0.0165045615285635,0.028924020007252693,0.0165045615285635,0.028924020007252693,89.31790161132812,71.6171646118164,4.819278656698067e-17,-1.0049213285785123e-14,1.3309404494066257e-06,6.951598265914072e-07
5590,0.0,0.016735322773456573,0.03088502027094364,0.016735322773456573,0.03088502027094364,87.77462005615234,80.40614318847656,-1.0570971181733668e-16,-1.3157590421114963e-14,1.3079437621854595e-06,7.804709980518965e-07
5591,0.0,0.016672443598508835,0.029388902708888054,0.016672443598508835,0.029388902708888054,88.61869812011719,72.91786193847656,7.3075226425523e-17,2.3893489929107357e-14,1.3205215054767905e-06,7.077851478243247e-07
5592,0.0,0.01689050905406475,0.030854204669594765,0.01689050905406475,0.030854204669594765,91.34976959228516,79.45486450195312,-8.700722434196173e-17,1.43143553650929e-14,1.3612176417154842e-06,7.712372962487279e-07
5593,0.0,0.017104551196098328,0.028702549636363983,0.017104551196098328,0.028702549636363983,91.89796447753906,78.22019958496094,7.139471305817047e-17,-1.4544963473114673e-14,1.3693863820662955e-06,7.592528845634661e-07
5594,0.0,0.01754542998969555,0.03050980716943741,0.01754542998969555,0.03050980716943741,93.10332489013672,82.03369140625,-1.2663481374630692e-16,-1.9248173205050484e-14,1.3873476518710959e-06,7.962689778651111e-07
5595,0.0,0.01649380661547184,0.03032657317817211,0.01649380661547184,0.03032657317817211,90.29122924804688,75.57906341552734,-7.551468131361538e-17,2.575954078135826e-14,1.3454441614157986e-06,7.336163889704039e-07
5596,0.0,0.017931554466485977,0.028342198580503464,0.017931554466485977,0.028342198580503464,96.33808898925781,72.48468017578125,7.079840186330344e-17,1.0275425292810645e-14,1.4355493931361707e-06,7.035804401311907e-07
5597,0.0,0.01591566763818264,0.029811857268214226,0.01591566763818264,0.029811857268214226,86.74211883544922,73.34510803222656,1.011831677472097e-16,-4.215051515422475e-15,1.2925582950629178e-06,7.119322731341526e-07
5598,0.0,0.017080245539546013,0.029642365872859955,0.017080245539546013,0.029642365872859955,91.12016296386719,79.24273681640625,-1.1579279202145187e-16,-6.340842479850067e-15,1.3577962363342522e-06,7.691782570873329e-07
5599,0.0,0.01678588055074215,0.026615949347615242,0.01678588055074215,0.026615949347615242,89.15625,70.37589263916016,-7.291259609965017e-18,-2.3177635280328436e-14,1.32853165268898e-06,6.831112386862515e-07
5600,0.0,0.01717590168118477,0.029443960636854172,0.01717590168118477,0.029443960636854172,92.59236145019531,78.44419860839844,-5.654114329511906e-17,-4.058190076843514e-14,1.379733703288366e-06,7.61427145334892e-07
5601,0.0,0.016638807952404022,0.02978597767651081,0.016638807952404022,0.02978597767651081,89.706787109375,74.92063903808594,-4.683753385137379e-17,-4.3285985584029594e-16,1.336735294898972e-06,7.272253128576267e-07
5602,0.0,0.017008831724524498,0.02741553634405136,0.017008831724524498,0.02741553634405136,91.50312042236328,75.26739501953125,2.667137344314341e-17,2.001943227890931e-14,1.3635027471536887e-06,7.305911822186317e-07
5603,0.0,0.01664138026535511,0.028678452596068382,0.01664138026535511,0.028678452596068382,88.61256408691406,74.68138885498047,-3.74049749507499e-18,-3.425140352548636e-14,1.3204301012592623e-06,7.249030318234873e-07
5604,0.0,0.016371192410588264,0.030374620109796524,0.016371192410588264,0.030374620109796524,89.96778869628906,79.09244537353516,-1.610040226140974e-17,-9.222213514766334e-15,1.3406245216174284e-06,7.677194275856891e-07
5605,0.0,0.017311088740825653,0.02806095965206623,0.017311088740825653,0.02806095965206623,93.05963134765625,78.58533477783203,2.1450939982625705e-16,-6.054264552256099e-15,1.3866965673514642e-06,7.627971285728563e-07
5606,0.0,0.01632305420935154,0.029864106327295303,0.01632305420935154,0.029864106327295303,88.5214614868164,74.59780883789062,4.206704429243757e-17,2.0509569587903904e-14,1.3190725667300285e-06,7.240917625495058e-07
5607,0.0,0.016749095171689987,0.031965069472789764,0.016749095171689987,0.031965069472789764,91.11138153076172,76.25437927246094,-4.526544070126981e-17,3.26308092688226e-14,1.3576653827840346e-06,7.401714583465946e-07
5608,0.0,0.017363546416163445,0.029911046847701073,0.017363546416163445,0.029911046847701073,92.77985382080078,72.37873077392578,-3.0791341698588326e-17,-1.1235728567969474e-14,1.3825275573253748e-06,7.02552028997161e-07
5609,0.0,0.01621939428150654,0.02933700568974018,0.01621939428150654,0.02933700568974018,87.44856262207031,75.6249771118164,4.716279450311944e-17,2.47699098374337e-14,1.3030851278017508e-06,7.340620982176915e-07
5610,0.0,0.01848425529897213,0.03090858832001686,0.01848425529897213,0.03090858832001686,96.22047424316406,67.0320816040039,1.3200161450011016e-16,-1.2525445497414342e-14,1.4337967968458543e-06,6.506542149509187e-07
5611,0.0,0.016319531947374344,0.031226972118020058,0.016319531947374344,0.031226972118020058,88.8931884765625,76.2402572631836,-1.0766127572781059e-16,-1.5865294714372154e-14,1.3246117305243388e-06,7.400343520203023e-07
5612,0.0,0.016886677592992783,0.029690846800804138,0.016886677592992783,0.029690846800804138,90.804443359375,78.6596450805664,2.949029909160572e-17,-3.3356340421990954e-14,1.3530916476156563e-06,7.635184147147811e-07
5613,0.0,0.01619591750204563,0.027576372027397156,0.01619591750204563,0.027576372027397156,86.95021057128906,71.75945281982422,-2.0328790734103208e-17,-2.2326306181965662e-14,1.2956591035617748e-06,6.965409511394682e-07
5614,0.0,0.016994044184684753,0.029059037566184998,0.016994044184684753,0.029059037566184998,91.62454223632812,80.00367736816406,1.1205229452637688e-16,-1.1602254123806513e-14,1.3653120731760282e-06,7.765643772472686e-07
5615,0.0,0.01633666455745697,0.027862047776579857,0.01633666455745697,0.027862047776579857,87.03526306152344,69.68899536132812,8.115253261054001e-17,-1.3805185225773502e-14,1.2969264844286954e-06,6.764438467143918e-07
5616,0.0,0.017373617738485336,0.0312521792948246,0.017373617738485336,0.0312521792948246,93.82252502441406,76.01124572753906,-1.6197980456933436e-16,-5.917693618522025e-15,1.3980645690025995e-06,7.378114332823316e-07
5617,0.0,0.016891583800315857,0.028574464842677116,0.016891583800315857,0.028574464842677116,90.04388427734375,73.73030090332031,-1.8222728014050116e-16,7.064288237902281e-15,1.3417584341368638e-06,7.156712058531411e-07
5618,0.0,0.01777784898877144,0.029224732890725136,0.01777784898877144,0.029224732890725136,93.42219543457031,74.23772430419922,-1.8539857149502126e-17,-3.070285724878635e-14,1.3920991932536708e-06,7.205965744105924e-07
5619,0.0,0.0162870641797781,0.030039869248867035,0.0162870641797781,0.030039869248867035,87.99403381347656,77.77401733398438,1.7455654977016621e-16,5.081706827932868e-15,1.3112132819514954e-06,7.549219844804611e-07
5620,0.0,0.016935091465711594,0.035398874431848526,0.016935091465711594,0.035398874431848526,90.7537841796875,75.30540466308594,1.0196921432226169e-16,-2.4011151275810452e-14,1.3523367670131847e-06,7.309600960070384e-07
5621,0.0,0.016187239438295364,0.02856384962797165,0.016187239438295364,0.02856384962797165,87.43083190917969,74.58661651611328,-1.5016200088924236e-17,-8.527106090997459e-15,1.3028209195908858e-06,7.239831347760628e-07
5622,0.0,0.018199514597654343,0.030428029596805573,0.018199514597654343,0.030428029596805573,95.65699005126953,78.44976806640625,3.6700243538634325e-17,-1.5620810089091988e-15,1.4254002280722489e-06,7.614812034262286e-07
5623,0.0,0.015563386492431164,0.028293289244174957,0.015563386492431164,0.028293289244174957,84.32765197753906,71.23631286621094,7.497258022737263e-17,-4.362957444056705e-15,1.2565799352159956e-06,6.914630148457945e-07
5624,0.0,0.01730598695576191,0.02881881594657898,0.01730598695576191,0.02881881594657898,92.24703979492188,76.54473876953125,8.811853156875937e-17,7.501703251644454e-15,1.3745880096394103e-06,7.429898118971323e-07
5625,0.0,0.016540495678782463,0.02828720211982727,0.016540495678782463,0.02828720211982727,86.45025634765625,71.7398681640625,4.846383711010205e-17,2.285654033661738e-14,1.2882092050858773e-06,6.963508667467977e-07
5626,0.0,0.016561903059482574,0.027356332167983055,0.016561903059482574,0.027356332167983055,86.75501251220703,65.46893310546875,6.136584296267955e-17,-1.880987643001022e-15,1.2927504258186673e-06,6.354813422149164e-07
